,id,pred_label,probs
1795,1795,per:spouse,"[0, 7.2852315e-05, 7.073166e-05, 8.11933e-05, 5.329989e-05, 4.8293718e-05, 6.1138475e-05, 6.2405226e-05, 7.0697126e-05, 5.247355e-05, 0.00021235482, 9.725872e-05, 6.2557774e-05, 0.00035580105, 0.0020575158, 3.6454006e-05, 0.00044064474, 0.99539524, 9.812928e-05, 3.0191935e-05, 5.252482e-05, 7.265693e-05, 0.000102312704, 5.9170696e-05, 5.011953e-05, 4.2577456e-05, 4.0508836e-05, 9.91225e-05, 6.426055e-05, 5.7574664e-05]"
1796,1796,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1797,1797,per:origin,"[0, 0.00025581324, 0.00011632194, 6.758547e-05, 0.00038024277, 0.00020899269, 0.052968644, 0.00020991311, 0.00023133382, 0.0002225802, 0.00018579118, 0.015566027, 0.0008141645, 0.000856995, 0.00029179148, 0.9100051, 0.00020756888, 0.00011884809, 0.0002570654, 0.0001749613, 0.000116663236, 0.00017410907, 0.00011908045, 0.00023246615, 0.00014776445, 0.00013976402, 0.014882245, 0.0004166984, 0.00023751454, 0.0003939927]"
1798,1798,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1799,1799,per:employee_of,"[0, 0.0021667168, 0.0004117119, 0.00017095794, 0.008490397, 0.00018776057, 0.50961846, 0.00049251405, 0.0004557235, 0.00044084052, 0.00097043626, 0.390738, 0.0016792214, 0.0005076522, 0.008531955, 0.058762625, 0.0013400182, 0.0006827871, 0.00026221166, 0.00031567045, 0.0003882813, 0.00025739122, 0.0002922327, 0.00066178, 0.00060669065, 0.00035078288, 0.0070801503, 0.002729641, 0.0006274792, 0.0007799578]"
1800,1800,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1801,1801,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1802,1802,org:member_of,"[0, 0.0012166697, 0.0005091685, 0.00033457365, 0.00020647742, 0.0001226628, 0.00012416932, 0.00018930095, 6.8338835e-05, 7.381977e-05, 5.696e-05, 6.246676e-05, 3.746488e-05, 4.94394e-05, 0.00010089966, 5.6848858e-05, 7.378374e-05, 5.8768102e-05, 0.000105509855, 0.0002193652, 0.995404, 7.6423836e-05, 0.00018982159, 0.00013597438, 0.00012335351, 0.00010509851, 4.249475e-05, 5.1158437e-05, 0.00016877543, 3.6205976e-05]"
1803,1803,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1804,1804,org:top_members/employees,"[0, 0.97676724, 0.0016286704, 0.0036204273, 0.00018779727, 0.001743899, 6.420755e-05, 0.00046889158, 0.00017876044, 0.0023306853, 0.0002311074, 0.00010503654, 6.560194e-05, 0.00016605451, 0.00011323934, 6.828187e-05, 0.00024757913, 0.00014314793, 0.0003030442, 0.0004377875, 0.0023581588, 0.0001894551, 0.00081854715, 0.00030811722, 0.00017393868, 0.0002965305, 7.669644e-05, 0.00015119436, 0.0066330247, 0.00012280016]"
1805,1805,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1806,1806,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1807,1807,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1808,1808,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1809,1809,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1810,1810,org:place_of_headquarters,"[0, 0.00044179196, 0.0007754163, 0.00078570674, 0.00011879787, 0.00075155933, 0.00010922818, 0.5223512, 0.00017677619, 0.00046577878, 0.0002241217, 0.00023339131, 0.00012958507, 0.00013660204, 0.00023764616, 0.00011447016, 0.00027379632, 0.0002088024, 0.00034585755, 0.00041586187, 0.47006518, 0.0003090423, 0.00029067302, 0.00014799081, 0.00018900604, 0.00018707788, 0.00011280557, 0.0001103001, 0.00019827017, 9.324552e-05]"
1811,1811,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1812,1812,per:colleagues,"[0, 0.0003242942, 0.00020096598, 0.00026045053, 0.0005270888, 0.00015774, 0.0005912489, 0.00015727854, 0.0003671148, 0.00024193822, 0.0007086264, 0.00042909593, 0.0029301916, 0.0014647848, 0.6644077, 0.00022419372, 0.008646019, 0.31384397, 0.0004569933, 0.00024815983, 0.00025880252, 0.00068222854, 0.00060530694, 0.00028970357, 0.0003593117, 0.00028092746, 0.00020999441, 0.0005106849, 0.00028744907, 0.00032779665]"
1813,1813,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1814,1814,per:colleagues,"[0, 0.00020695964, 0.00013695906, 0.00013049593, 0.00037996063, 9.650398e-05, 0.00051035755, 7.101874e-05, 0.00010839644, 0.00015189624, 0.00036957648, 0.00029221634, 0.0006751243, 0.000596086, 0.9703427, 0.00013993337, 0.01482046, 0.008901707, 0.00015056705, 0.00017985354, 0.0001476548, 0.00034835242, 0.00020108247, 0.00012728642, 0.00017697873, 9.995705e-05, 9.463743e-05, 0.00019671235, 0.00019786834, 0.00014866763]"
1815,1815,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1816,1816,org:product,"[0, 0.00045123402, 0.0017331387, 0.99376076, 0.00010699446, 0.0010771817, 1.9787156e-05, 0.00014424068, 0.00039588616, 0.0001465479, 7.1990704e-05, 3.8552662e-05, 4.0600604e-05, 5.2489806e-05, 3.7075737e-05, 1.7876206e-05, 7.420343e-05, 8.633003e-05, 8.9900626e-05, 0.00018267146, 0.00050684094, 3.9776456e-05, 0.00014563839, 6.491127e-05, 9.4353156e-05, 8.474298e-05, 5.6977144e-05, 0.000119244454, 0.00026826267, 9.185298e-05]"
1817,1817,org:product,"[0, 0.00020132831, 0.0022981816, 0.9927487, 0.00020794748, 0.0009836209, 3.6392605e-05, 7.049194e-05, 0.00062583835, 0.0003757178, 9.825142e-05, 5.7702648e-05, 0.00012233558, 9.0513444e-05, 6.475024e-05, 2.3704255e-05, 0.00017976594, 0.000113917995, 0.00018910735, 0.00013016198, 0.0002241922, 5.3995293e-05, 0.00023069726, 8.358872e-05, 0.00013920093, 0.00012323489, 7.795131e-05, 0.00013950712, 0.00017400132, 0.00013538009]"
1818,1818,org:place_of_headquarters,"[0, 8.304769e-05, 0.00031082783, 0.00010290132, 3.1536743e-05, 0.00013570779, 1.8234252e-05, 0.99308866, 6.0197915e-05, 7.9399586e-05, 7.103446e-05, 0.000103392376, 2.9138251e-05, 5.912012e-05, 4.1738618e-05, 9.1143265e-05, 5.22498e-05, 6.4551416e-05, 0.00012909477, 9.366985e-05, 0.0047263997, 8.608229e-05, 0.00014365128, 5.2685325e-05, 3.5666086e-05, 4.7830203e-05, 8.760884e-05, 6.722124e-05, 7.0516086e-05, 3.6690595e-05]"
1819,1819,per:title,"[0, 0.00036450694, 3.3788743e-05, 7.049059e-05, 0.98982555, 5.2537856e-05, 0.0027158125, 2.7984508e-05, 0.000297139, 4.8684564e-05, 6.493898e-05, 0.00023910787, 0.0004589836, 7.038741e-05, 0.0030475121, 0.0007630436, 0.00052648433, 0.00015740529, 4.43278e-05, 5.8438753e-05, 6.8455396e-05, 0.0004284469, 6.512951e-05, 3.9851766e-05, 8.317997e-05, 8.8501394e-05, 6.318736e-05, 7.337024e-05, 0.0001493197, 7.3477786e-05]"
1820,1820,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1821,1821,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1822,1822,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1823,1823,org:number_of_employees/members,"[0, 0.004326932, 0.2976195, 0.14420076, 0.0003069295, 0.014587876, 0.000811024, 0.02179233, 0.0035257242, 0.46822122, 0.0012115609, 0.0008829412, 0.0010202366, 0.0010796913, 0.0004170719, 0.00040109412, 0.0026180176, 0.0007769134, 0.0029724024, 0.0050095352, 0.011283651, 0.0006396959, 0.004007624, 0.0017714393, 0.0012641374, 0.0025982782, 0.00066713017, 0.0014764839, 0.002843219, 0.0016665527]"
1824,1824,per:employee_of,"[0, 0.0013808508, 0.0006122255, 0.00021054888, 0.004839097, 0.00017886508, 0.52441067, 0.0006332036, 0.00046575657, 0.00047936954, 0.00090657955, 0.41646662, 0.0020152668, 0.00047633625, 0.0054036775, 0.022463333, 0.0007543382, 0.00065778487, 0.0002579699, 0.0002858256, 0.0003264231, 0.00020627496, 0.00028834885, 0.0008435821, 0.00077771366, 0.00038612576, 0.00812774, 0.004713171, 0.00047009767, 0.0009622258]"
1825,1825,org:top_members/employees,"[0, 0.99407613, 0.00038121297, 0.00048001957, 0.0011259315, 0.00071848667, 5.1390423e-05, 5.354206e-05, 4.3022254e-05, 0.00023155629, 5.7610778e-05, 5.2711966e-05, 1.8305935e-05, 3.3768556e-05, 0.00014872242, 3.867805e-05, 7.300487e-05, 6.0730385e-05, 4.3999506e-05, 0.00014500375, 0.0015449892, 5.2557763e-05, 0.00014741145, 5.559344e-05, 5.1390423e-05, 7.643377e-05, 1.9929204e-05, 3.7015136e-05, 0.0001529233, 2.794049e-05]"
1826,1826,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1827,1827,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1828,1828,org:place_of_headquarters,"[0, 0.00012437873, 0.0021176198, 0.00036924705, 3.974412e-05, 0.00029167088, 2.8794848e-05, 0.98138475, 9.101965e-05, 0.00015248505, 9.427646e-05, 0.00011154683, 3.7299706e-05, 6.246526e-05, 5.0388688e-05, 4.3183994e-05, 9.0487876e-05, 7.016302e-05, 0.00011644432, 0.00013774195, 0.013835612, 8.150985e-05, 0.0001469122, 8.083605e-05, 6.559101e-05, 6.82705e-05, 7.396232e-05, 8.147004e-05, 0.00010055297, 5.168447e-05]"
1829,1829,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1830,1830,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1831,1831,org:alternate_names,"[0, 0.0027186933, 0.086286314, 0.41976804, 0.0004179443, 0.4263784, 0.00023398803, 0.0018329475, 0.0034166726, 0.0004576792, 0.0007597614, 0.0002353631, 0.0004699074, 0.0007378256, 0.00034245127, 0.00021682664, 0.00067376887, 0.00058139255, 0.0010183848, 0.0038321007, 0.039892428, 0.0006504932, 0.0018251331, 0.0009851264, 0.0009213827, 0.00087790267, 0.0005075951, 0.0006292495, 0.0027253388, 0.00060691877]"
1832,1832,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1833,1833,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1834,1834,org:top_members/employees,"[0, 0.9939838, 0.00034402907, 0.0010220783, 8.80525e-05, 0.00030868698, 2.6736741e-05, 0.00011498238, 8.1276354e-05, 0.00020412928, 7.246539e-05, 5.168762e-05, 1.92954e-05, 4.9658982e-05, 4.6559275e-05, 4.2227424e-05, 5.3589392e-05, 4.884137e-05, 8.32444e-05, 0.00014327925, 0.0007805994, 4.97075e-05, 0.00018695406, 0.00010910259, 4.860347e-05, 5.9029117e-05, 3.748457e-05, 4.5126795e-05, 0.0018598037, 3.9053986e-05]"
1835,1835,per:employee_of,"[0, 0.000103982384, 4.865235e-05, 4.8986072e-05, 0.00032636628, 3.6940535e-05, 0.98820496, 3.212585e-05, 0.0009126393, 8.0018566e-05, 8.622548e-05, 0.00020583665, 0.0018562279, 6.965725e-05, 0.004612189, 0.0022434155, 0.000106033265, 9.521018e-05, 5.5346107e-05, 5.4275617e-05, 3.8978895e-05, 8.870231e-05, 6.099392e-05, 0.00011177492, 9.4100935e-05, 7.7443125e-05, 7.389675e-05, 7.2220195e-05, 0.00010673452, 9.600378e-05]"
1836,1836,org:product,"[0, 0.0007013577, 0.009265683, 0.98085725, 0.0001826923, 0.0027550263, 5.125469e-05, 0.00016954124, 0.00046869018, 0.0011350857, 0.00012948501, 7.6418226e-05, 0.000104451334, 0.00012211599, 8.384708e-05, 2.8085256e-05, 0.0002696065, 0.00016075374, 0.00024977175, 0.00042074706, 0.0011373048, 8.6593194e-05, 0.00025339556, 0.00016691274, 0.0002313962, 0.00020104052, 9.353818e-05, 0.00017330775, 0.00026303978, 0.00016161948]"
1837,1837,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1838,1838,org:place_of_headquarters,"[0, 0.000944717, 0.0018678176, 0.0009751815, 0.000114607166, 0.00071345805, 0.000121760655, 0.5416893, 0.0001749258, 0.00047225825, 0.00023991385, 0.00029668832, 0.00011338263, 0.00014473562, 0.00020722298, 0.00010465718, 0.0002717253, 0.00019657836, 0.00016789626, 0.00049748155, 0.44907618, 0.00023128687, 0.0002577673, 0.00013504026, 0.00019562083, 0.00019053029, 0.0001244049, 0.00015287129, 0.00023016028, 9.1820046e-05]"
1839,1839,org:product,"[0, 0.0038130546, 0.07901839, 0.87992513, 0.00014669761, 0.0052118273, 0.00013356969, 0.0012485407, 0.0011780611, 0.00067370164, 0.0003689779, 0.00012845271, 0.00020911107, 0.00023373633, 0.0001769511, 7.640359e-05, 0.00029691664, 0.0002439986, 0.00039896017, 0.004867455, 0.014963562, 0.0002026774, 0.00082473154, 0.0003197918, 0.00044160866, 0.00046348033, 0.00019624992, 0.00043476213, 0.0034650515, 0.0003380975]"
1840,1840,per:siblings,"[0, 0.00032631613, 0.00018711327, 0.0003195362, 0.00030371483, 0.00014151665, 0.0004854238, 0.00012935669, 0.0002008413, 0.00046971417, 0.0005827875, 0.0004163978, 0.001150694, 0.0011001464, 0.0077492166, 0.00024523624, 0.9798853, 0.002239787, 0.0001499099, 0.0003311313, 0.0005683846, 0.0011411819, 0.000248127, 0.0002480059, 0.00026529314, 0.00023195839, 0.00016114429, 0.00027092212, 0.00028102752, 0.00016987018]"
1841,1841,org:place_of_headquarters,"[0, 0.00032662053, 0.00059107254, 0.00022205716, 6.362044e-05, 0.00052828406, 6.706546e-05, 0.9030035, 8.98946e-05, 0.00021496261, 0.0001275167, 0.00029122576, 5.697333e-05, 9.466987e-05, 0.00010592173, 0.00026108895, 0.00012511137, 8.60297e-05, 0.00013687226, 0.000326023, 0.09224761, 0.0001449193, 0.0001982263, 7.696605e-05, 9.786597e-05, 0.00010087401, 0.00013150029, 0.00011845307, 0.0001145287, 5.0574254e-05]"
1842,1842,per:title,"[0, 7.186951e-05, 1.49128045e-05, 3.680157e-05, 0.9980398, 2.9055636e-05, 0.00038876012, 1.3765179e-05, 0.00010622921, 1.35517685e-05, 1.745187e-05, 5.98868e-05, 6.8082074e-05, 1.4091611e-05, 0.0004478973, 0.00022433889, 3.3969478e-05, 7.258366e-05, 1.5461499e-05, 1.9621666e-05, 2.265066e-05, 6.3849926e-05, 2.341536e-05, 1.7299157e-05, 2.4925517e-05, 3.7554913e-05, 2.936944e-05, 2.997796e-05, 3.0584153e-05, 3.2382264e-05]"
1843,1843,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1844,1844,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1845,1845,org:top_members/employees,"[0, 0.99557084, 0.000499404, 0.00032181025, 4.1761294e-05, 0.00011130633, 3.28429e-05, 0.00012772634, 5.7416364e-05, 0.00016678999, 0.00013672958, 5.655381e-05, 4.1924744e-05, 0.000101975354, 0.00016970634, 2.5034407e-05, 5.8577396e-05, 0.00018381017, 4.0200688e-05, 0.00010601171, 6.1358616e-05, 4.672478e-05, 0.00018597687, 6.7257766e-05, 4.677043e-05, 2.9962262e-05, 2.462223e-05, 6.2936495e-05, 0.0015747516, 4.9327115e-05]"
1846,1846,org:product,"[0, 0.0023973833, 0.052833807, 0.91480756, 0.00014341275, 0.0109669445, 6.860889e-05, 0.005392045, 0.0009632065, 0.00056887255, 0.0003450387, 0.00018522776, 0.00018962032, 0.0002931166, 0.00012930982, 8.373365e-05, 0.00023806954, 0.0002829908, 0.00034655826, 0.0010989426, 0.0042947168, 0.00015162205, 0.0009006063, 0.00029197385, 0.00043702248, 0.0002905517, 0.00024586666, 0.0004308778, 0.0013448101, 0.00027751722]"
1847,1847,per:place_of_residence,"[0, 0.00030997876, 0.0004794017, 0.00027516286, 0.001476481, 0.0001507768, 0.03646404, 0.0010431547, 0.00039223273, 0.00043015284, 0.0011684761, 0.8075322, 0.0010151413, 0.00039840952, 0.0012008835, 0.079024985, 0.0008192815, 0.0007414251, 0.0003585297, 0.00022045277, 0.0003223269, 0.00035923067, 0.00037905286, 0.0007616062, 0.0012206512, 0.0004098539, 0.04355659, 0.018263789, 0.0005853711, 0.00064039795]"
1848,1848,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1849,1849,org:place_of_headquarters,"[0, 0.0020603598, 0.045673277, 0.0017358441, 9.487032e-05, 0.0027617079, 0.000106561434, 0.8891477, 0.00019126936, 0.0010002244, 0.00030804478, 0.00033601615, 0.00010049701, 0.00018073684, 0.00012409723, 0.0002066096, 0.0002298154, 0.00012568275, 0.00026881267, 0.001019703, 0.05195716, 0.00014837999, 0.0006316812, 0.00018720388, 0.00020721581, 0.00015903311, 0.00016201145, 0.00027105332, 0.0004858071, 0.00011864593]"
1850,1850,org:top_members/employees,"[0, 0.99696535, 0.00011128889, 0.00010110729, 4.8499965e-05, 0.00072198367, 1.8868073e-05, 6.152712e-05, 2.5613905e-05, 6.0021197e-05, 4.760836e-05, 3.974915e-05, 2.6660271e-05, 2.5991869e-05, 0.00012853132, 2.054119e-05, 3.2474007e-05, 3.811456e-05, 2.8574375e-05, 0.00013084256, 9.262283e-05, 2.9395178e-05, 8.65186e-05, 3.7984504e-05, 3.7032194e-05, 3.4788533e-05, 1.3184908e-05, 3.3163044e-05, 0.00096774753, 3.4199053e-05]"
1851,1851,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1852,1852,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1853,1853,per:title,"[0, 8.990901e-05, 1.5881513e-05, 4.4064895e-05, 0.99749976, 3.1292497e-05, 0.0005378698, 1.6037364e-05, 0.0001334947, 1.7682536e-05, 1.8137256e-05, 9.298978e-05, 7.143931e-05, 1.4803196e-05, 0.00042176677, 0.00033560567, 4.2625827e-05, 0.00015531092, 2.2027773e-05, 2.3957668e-05, 3.6246798e-05, 8.085999e-05, 3.2778244e-05, 2.0855476e-05, 2.983036e-05, 7.1942515e-05, 3.5407134e-05, 3.1048974e-05, 3.4351306e-05, 4.1924013e-05]"
1854,1854,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1855,1855,org:top_members/employees,"[0, 0.9751966, 0.0028233172, 0.005331618, 0.00249644, 0.0014604328, 0.00017205536, 0.000104458806, 0.00027575038, 0.0046959557, 0.00031033737, 0.00013825035, 6.633325e-05, 0.00019439391, 0.00020492024, 0.00015095124, 0.00034418373, 0.00028561713, 0.0002746753, 0.00045480198, 0.00070098, 0.00018261618, 0.0011649271, 0.0003705195, 0.00019382522, 0.00017978497, 0.00011206794, 0.00021266758, 0.0017650623, 0.00013650632]"
1856,1856,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1857,1857,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1858,1858,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1859,1859,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1860,1860,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1861,1861,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1862,1862,org:top_members/employees,"[0, 0.9976802, 0.00014960706, 0.0001448626, 9.348467e-05, 6.523095e-05, 3.177551e-05, 4.6266967e-05, 2.7905198e-05, 0.00016367063, 3.100914e-05, 4.1993066e-05, 7.825039e-06, 1.8247141e-05, 2.9116163e-05, 3.045394e-05, 3.8553826e-05, 1.3428345e-05, 3.3463446e-05, 0.000104417064, 0.00044686234, 2.2510218e-05, 7.815704e-05, 4.8392758e-05, 2.8179047e-05, 3.7605598e-05, 1.62452e-05, 2.0656535e-05, 0.0005285933, 2.127066e-05]"
1863,1863,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1864,1864,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1865,1865,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1866,1866,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1867,1867,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1868,1868,per:product,"[0, 9.726741e-05, 9.566595e-05, 0.0015914263, 0.009024853, 0.00011595999, 0.007394699, 9.5386094e-05, 0.9685145, 8.583819e-05, 0.00019610219, 0.00029909314, 0.0049839974, 0.00016529593, 0.0009228475, 0.0019460517, 0.00026440024, 0.00074261584, 0.000109788714, 0.00020055668, 7.385276e-05, 0.00041322707, 0.0001967736, 0.00016162462, 0.00031375315, 0.00017725008, 0.0002190885, 0.00034509558, 0.0002353922, 0.0010175167]"
1869,1869,org:product,"[0, 0.0004930411, 0.0005057201, 0.60494775, 0.05204023, 0.0005823645, 0.0023315852, 0.0001780453, 0.31754225, 0.00042461322, 0.00049159885, 0.0009691059, 0.0037149629, 0.00034554536, 0.0017054076, 0.0013255813, 0.00080184935, 0.0014546893, 0.00045332455, 0.00049400504, 0.00023018285, 0.00060971716, 0.00055298937, 0.00033133558, 0.0014230068, 0.00049787964, 0.00071632065, 0.0015861258, 0.00083094643, 0.0024197344]"
1870,1870,per:colleagues,"[0, 0.00034917262, 0.00010769434, 6.762414e-05, 0.00021015825, 5.3234522e-05, 0.00046416238, 3.898526e-05, 0.00010499433, 8.798343e-05, 0.00031893596, 0.00015734602, 0.00025412277, 0.0004578596, 0.9902986, 0.00014221971, 0.004375985, 0.000950077, 9.34295e-05, 0.00012832806, 6.205539e-05, 0.00023419462, 0.00012556976, 8.12126e-05, 0.0001498111, 5.2614327e-05, 6.7032386e-05, 0.00012155791, 0.0002946077, 0.00015054438]"
1871,1871,org:top_members/employees,"[0, 0.8689167, 0.01751312, 0.07489412, 0.0014621426, 0.010529295, 0.0004876759, 0.0010667435, 0.0012723685, 0.00086345355, 0.00091399474, 0.00039764095, 0.0008467528, 0.0005563997, 0.00066885614, 0.0001387696, 0.00079234946, 0.005106573, 0.0002623118, 0.0013777751, 0.0023322585, 0.0003620562, 0.0010735363, 0.00047544934, 0.00051710434, 0.00069754093, 0.00028978614, 0.0005934423, 0.005076739, 0.0005150883]"
1872,1872,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
